index,date,orgunit,orgunituid,mech_code,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
354,1/17/2022,Amukura Mission Health Centre,t7QovwGLDdG,160356,Kenya,Busia,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1/17/2022,Angurai Health Centre,YEv8donVGqk,160356,Kenya,Busia,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1/17/2022,Apokor Dispensary,sbFUP805zWE,160356,Kenya,Busia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1/17/2022,Bahai Dispensary,LJWFEcg7hmT,160356,Kenya,Bungoma,0,1,15,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1/17/2022,BITUYU DISPENSARY,LmzDEHTbI2m,160356,Kenya,Bungoma,0,0,6,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1/17/2022,Bokoli Hospital,XmjO4q9aUM9,160356,Kenya,Bungoma,1,0,46,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1/17/2022,"Buburi Community Clinic
",ZbpfxijngHi,160356,Kenya,Busia,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1/17/2022,Budalangi Dispensary,ktQ7e4F9wxF,160356,Kenya,Busia,1,0,9,6,0,0,1,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1/17/2022,Buduta Dispensary,SqSsbV4bSpD,160356,Kenya,Busia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1/17/2022,Bujumba Dispensary,h48gbH8KT2V,160356,Kenya,Busia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1/17/2022,Bukalama Dispensary,M4BqVk6KUjZ,160356,Kenya,Busia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1/17/2022,Bukembe Dispensary,KB2SvXgUyqF,160356,Kenya,Bungoma,1,1,17,4,0,0,1,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1/17/2022,Bukhalalire Dispensary,kfCzFb8tlwW,160356,Kenya,Busia,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1/17/2022,Bulondo Dispensary,Y1zRINzIXio,160356,Kenya,Bungoma,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1/17/2022,Bumala A Health Centre,M60SMSo4OLr,160356,Kenya,Busia,1,2,30,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1/17/2022,Bumala B Health Centre,CEMOxsrWE5I,160356,Kenya,Busia,0,0,12,6,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1/17/2022,Bumula Health Centre,z52pEBVkfXY,160356,Kenya,Bungoma,0,1,37,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1/17/2022,Bumutiru Dispensary,naKEpwTPUs6,160356,Kenya,Busia,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1/17/2022,Bungoma District Hospital,UooJgpSFOqa,160356,Kenya,Bungoma,0,0,70,3,0,0,5,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1/17/2022,Burinda Dispensary,EBUpTsxhvK9,160356,Kenya,Busia,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1/17/2022,Burumba Dispensary,UyiaY8Scno8,160356,Kenya,Busia,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1/17/2022,Busembe Dispensary,oegFn5RMeYO,160356,Kenya,Busia,0,0,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1/17/2022,Busia District Hospital,dtwpYmhFy33,160356,Kenya,Busia,10,13,91,53,0,1,3,3,0,1,2,4,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1/17/2022,Busia Trailer Park clinic,nOWJqElZhP9,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1/17/2022,Busibwabo Dispensary,R4Ve9Lt6L9C,160356,Kenya,Busia,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1/17/2022,Butula Health Centre,Qocyv35m0Nf,160356,Kenya,Busia,1,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1/17/2022,Bwaliro Dispensary,whynSNm87YA,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1/17/2022,Changara (GOK) Dispensary,DAxxg53q9fU,160356,Kenya,Busia,0,0,11,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1/17/2022,Chebukaka Dispensary,pG0p8FK7YmI,160356,Kenya,Bungoma,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1/17/2022,Chemwa Bridge Dispensary,SIKmfgDookA,160356,Kenya,Bungoma,0,0,19,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1/17/2022,Chepkube Dispensary,qsC49uGV0Fp,160356,Kenya,Bungoma,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1/17/2022,Cheptais Health Centre,iZlA9MlFLr5,160356,Kenya,Bungoma,0,0,27,7,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1/17/2022,Chesikaki  Dispensary,KgOG8haQSYD,160356,Kenya,Bungoma,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1/17/2022,Chwele District Hospital,Fg9M9uoYLki,160356,Kenya,Bungoma,0,0,58,10,0,0,4,1,0,0,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1/17/2022,Dreamland MC Health Centre,aTAAPAQGkZv,160356,Kenya,Bungoma,0,0,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1/17/2022,Ekitale Dispensary,tu4s1UAwayi,160356,Kenya,Bungoma,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1/17/2022,Elgon View Medical Cottage,XZnvIXKZQ9r,160356,Kenya,Bungoma,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1/17/2022,Emmanuel Medical Clinic (Bungoma East),Npscdy7jWR0,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1/17/2022,Igara Dispensary,run3jBEUUAb,160356,Kenya,Busia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1/17/2022,"Ikonzo Dispensary
",dolByQey3Sb,160356,Kenya,Busia,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1/17/2022,Kaborom Dispensary,b5g5NWTr0ra,160356,Kenya,Bungoma,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1/17/2022,Kaboywo Dispensary,pCKdctm1g93,160356,Kenya,Bungoma,1,0,13,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1/17/2022,Kabuchai Health Centre,JtGMSyjptFp,160356,Kenya,Bungoma,1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1/17/2022,Kabula Dispensary,Q14wNp3gAl7,160356,Kenya,Bungoma,0,0,54,6,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1/17/2022,"Kamolo Dispensary
",OlUqw5yZsex,160356,Kenya,Busia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1/17/2022,Kamukuywa (ACK) Dispensary,K5jWEKrSBFj,160356,Kenya,Bungoma,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1/17/2022,Kamukuywa Dispensary,RoAE3VuiYL1,160356,Kenya,Bungoma,0,0,20,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1/17/2022,Kamuneru Dispensary,Yp3BnYNLvZj,160356,Kenya,Bungoma,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1/17/2022,Kamuriai,dwrpLUYMEdt,160356,Kenya,Busia,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1/17/2022,Kanganga Dispensary,ybsYnHonB87,160356,Kenya,Bungoma,0,0,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1/17/2022,Kapkateny Dispensary,Qp4WaDd09Xa,160356,Kenya,Bungoma,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1/17/2022,Kaptama Health Centre,obyEts24y95,160356,Kenya,Bungoma,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1/17/2022,Kaptanai Dispensary,fMO8Zdwefcq,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1/17/2022,Karima  Dispensary,vxMg7ul5KmG,160356,Kenya,Bungoma,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1/17/2022,Kayaya Dispensary,BcfQgFBndlC,160356,Kenya,Bungoma,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1/17/2022,Khajula Dispensary,trLiMopkyu0,160356,Kenya,Busia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1/17/2022,Khalaba Medical Services,nh4odvyNWCs,160356,Kenya,Bungoma,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1/17/2022,Khalala Dispensary,bQJMFLnPMTW,160356,Kenya,Bungoma,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1/17/2022,Khalumuli District Hospital,WbyTcnrFutl,160356,Kenya,Bungoma,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1/17/2022,khamulati medical centre,xu7b0rMN0T6,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1/17/2022,Khaoya Dispensary,Cys0nIAIUg1,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1/17/2022,Khasoko Health Centre,gFGpQ6lJpTo,160356,Kenya,Bungoma,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1/17/2022,Khayo Dispensary,b72hsSnQNMH,160356,Kenya,Busia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1/17/2022,Khunyangu Sub-District Hospital,iKWDXD235ap,160356,Kenya,Busia,3,0,30,18,0,0,2,2,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1/17/2022,Kibabii Health Centre,gJ0u5TpaXCi,160356,Kenya,Bungoma,0,0,8,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1/17/2022,Kibisi Dispensary,ng5M8MjlFpk,160356,Kenya,Bungoma,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1/17/2022,Kibuke Dispensary,ZHLC5RYNBOh,160356,Kenya,Bungoma,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1/17/2022,Kimaeti Dispensary,oKdbQp3nh1Y,160356,Kenya,Bungoma,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1/17/2022,Kimalewa Health Centre,YPKfhnCHiW4,160356,Kenya,Bungoma,0,0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1/17/2022,Kimilili District Hospital,ufM180r28Ji,160356,Kenya,Bungoma,1,0,45,6,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1/17/2022,Kongoli dispensary,PNNr6RKWivz,160356,Kenya,Bungoma,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,1/17/2022,Kopsiro Dispensary,yGt3LlNVB83,160356,Kenya,Bungoma,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1/17/2022,Korosiandet Dispensary,EdRltVTLjX6,160356,Kenya,Bungoma,0,0,16,9,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1/17/2022,Kwangamor dispensary,WvC9ehiEU48,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1/17/2022,Lukhoba Dispensary Maraka,WkTgC40dvrl,160356,Kenya,Trans Nzoia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1/17/2022,Lukhome Dispensary (Bungoma West),c1uwTUgvzHV,160356,Kenya,Bungoma,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1/17/2022,Lukhuna Dispensary,lAWBG9Tb74F,160356,Kenya,Bungoma,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1/17/2022,Lukolis Dispensary,aZVN5PGMIyo,160356,Kenya,Busia,1,1,17,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1/17/2022,Lukusi Dispensary,b9Xo8MgM9ae,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1/17/2022,Lumboka medical services,J5oZojVD0vI,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1/17/2022,Lunakwe,IgtDjOQNvbH,160356,Kenya,Bungoma,0,0,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1/17/2022,Lungai Dispensary,dds8LpfGq2Y,160356,Kenya,Bungoma,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1/17/2022,Lupida Health Centre,x1BmlkiJboy,160356,Kenya,Busia,0,0,13,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1/17/2022,Lurare Dispensary,lBknNXh8nEv,160356,Kenya,Bungoma,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1/17/2022,LUUYA DISPENSARY,ZLD30i4Of3F,160356,Kenya,Bungoma,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1/17/2022,Lwanda Dispensary (Bungoma West),vzpTDgvyd0U,160356,Kenya,Bungoma,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,1/17/2022,Lwandanyi Dispensary,CVTLvvucj9m,160356,Kenya,Bungoma,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1/17/2022,lwanyange dispensary,zsh9vd7GgKU,160356,Kenya,Busia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1/17/2022,Machwele Dispensary,AiU5yr0jlNl,160356,Kenya,Bungoma,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1/17/2022,Madende Dispensary,gIQcyTeXICr,160356,Kenya,Busia,1,0,9,5,1,0,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1/17/2022,Maeni Dispensary,zpRzkIEA96p,160356,Kenya,Bungoma,0,0,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1/17/2022,Mahanga Dispensary,ZyQSeKvEle1,160356,Kenya,Bungoma,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1/17/2022,Makhanga Dispensary,EA1aTbWA3uJ,160356,Kenya,Bungoma,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1/17/2022,Makhonge Dispensary,gMRmOJ3B9Xl,160356,Kenya,Bungoma,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1/17/2022,Makutano  Dispensary,Uzmyc5WGDiw,160356,Kenya,Bungoma,0,0,25,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1/17/2022,Malaba Dispensary,XmZknqebhJ5,160356,Kenya,Busia,2,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,1/17/2022,Malakisi Health Centre,DKjoxUjxI2F,160356,Kenya,Bungoma,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,1/17/2022,Malanga Dispensary,O5scaxCD9KR,160356,Kenya,Busia,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1/17/2022,Masendebale Dispensary,MiOXbyurTGS,160356,Kenya,Busia,0,0,12,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1/17/2022,Matayos Health Centre,t8p45KuJwSw,160356,Kenya,Busia,0,2,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1/17/2022,Matulo  Dispensary,ojCPXuQMk0M,160356,Kenya,Bungoma,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1/17/2022,Mayanja Dispensary,Wjo5K0TCvcc,160356,Kenya,Bungoma,0,2,10,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1/17/2022,Mechimeru Dispensary,W2JsDUY2SQ8,160356,Kenya,Bungoma,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1/17/2022,Miendo Dispensary,k24FE2b5xYN,160356,Kenya,Bungoma,0,2,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1/17/2022,Mihuu Dispensary,zjyfD2hA5nV,160356,Kenya,Bungoma,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1/17/2022,Milo Health Centre,KBVam6F5ktb,160356,Kenya,Bungoma,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1/17/2022,Miluki Dispensary,KtEDXzEn7LC,160356,Kenya,Bungoma,0,0,14,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1/17/2022,Mission of Mercy Clinic,oOjjsQpzjai,160356,Kenya,Bungoma,0,1,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1/17/2022,Moding Health Centre,f5cvoWbjtFp,160356,Kenya,Busia,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1/17/2022,Moru Karisa Dispensary,rPm58PqHxgH,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1/17/2022,Mt  Elgon District Hospital,PWoLzr8E74J,160356,Kenya,Bungoma,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1/17/2022,Mukhe Dispensary,VNIxqiyYviY,160356,Kenya,Bungoma,2,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1/17/2022,Mukhobola Health Centre,GetoL576xIa,160356,Kenya,Busia,4,2,18,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1/17/2022,Mumbule Dispensary,vKl0gQtOJTK,160356,Kenya,Bungoma,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1/17/2022,Munongo Dispensary,bk2yyGFDTPJ,160356,Kenya,Busia,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1/17/2022,Musibiriri Dispensary,nmT3c6J0qm6,160356,Kenya,Busia,0,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1/17/2022,Naitiri Health Centre,o22aeQocyro,160356,Kenya,Bungoma,0,0,61,10,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1/17/2022,NALONDO MODEL,ZlJVccpv7Nz,160356,Kenya,Bungoma,1,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1/17/2022,Nambale Health Centre,o4BQxttykwz,160356,Kenya,Busia,0,1,39,13,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
